Customer_ID,Date,Month,Quarter,Review_Text,Star_Rating,CSAT_Score,DSAT_Score,NPS_Score,NPS_Category,Department,Product_Name,Product_Category,Issue_Type,Region,Channel,Agent_Name,Resolution_Status,Resolution_Time_Hours,Follow_Up_Required,Repeat_Customer,Purchase_Value_INR,Escalated
CUST_10366,2023-05-18,May,Q2,Received a used product in place of new one. Customer care keeps putting me on hold.,5,1,0,9,Promoter,Product Quality,Washing Machine,Home Appliances,None,Ahmedabad,Mobile App,Agent_Neha,Refund Processed,38,Yes,No,81638.74,No
CUST_10367,2024-04-24,April,Q2,Satisfactory purchase. Product performs adequately though battery life could be improved.,4,1,0,7,Passive,Customer Support,Washing Machine,Electronics,None,Delhi,In Store Visit,Agent_Amit,Closed - No Action,38,No,First Time,123003.07,No
CUST_10368,2024-01-24,January,Q1,Wonderful experience shopping here. Easy return policy and very helpful support.,5,1,0,3,Detractor,Product Quality,Television,Audio & Video,None,Hyderabad,Website,Agent_Divya,Pending,42,No,First Time,108290.03,No
CUST_10369,2024-07-18,July,Q3,Excellent customer support and fast resolution. Very happy with the service provided.,5,1,0,2,Detractor,Payment & Billing,Television,Home Appliances,None,Hyderabad,Social Media,Agent_Pooja,Resolved,13,Yes,Yes,78718.48,No
CUST_10370,2023-04-20,April,Q2,"Fantastic experience from start to finish. Order placed easily, delivered on time.",5,1,0,0,Detractor,Returns & Refunds,Smart Watch,Mobile & Accessories,None,Delhi,Email,Agent_Divya,Replacement Sent,108,No,No,58595.52,No
CUST_10371,2023-03-14,March,Q1,Product broke within first week. Clearly poor quality control. Do not buy.,3,0,0,0,Detractor,Returns & Refunds,Laptop,Audio & Video,Defective product,Ahmedabad,Website,Agent_Priya,Closed - No Action,47,No,No,83923.97,No
CUST_10372,2023-03-14,March,Q1,Product is okay for the price. Nothing exceptional but gets the job done.,3,0,0,9,Promoter,Delivery & Shipping,Washing Machine,Home Appliances,Billing error,Chennai,In Store Visit,Agent_Priya,Resolved,69,Yes,Yes,58107.0,No
CUST_10373,2024-03-01,March,Q1,Product overheats dangerously. Reported multiple times but no action taken yet.,4,1,0,8,Passive,Technical Support,Mobile Phone,Mobile & Accessories,None,Ahmedabad,Mobile App,Agent_Vikram,Resolved,22,No,First Time,118973.01,No
CUST_10374,2024-09-06,September,Q3,Very satisfied with entire process from ordering to delivery. Exactly what I needed.,5,1,0,9,Promoter,Technical Support,Smart Watch,Home Appliances,None,Hyderabad,In Store Visit,Agent_Pooja,Escalated to Manager,53,No,No,114745.56,Yes
CUST_10375,2024-01-20,January,Q1,Product stopped working after first use. Very bad quality control.,4,1,0,8,Passive,Payment & Billing,Camera,Home Appliances,None,Hyderabad,Social Media,Agent_Neha,Closed - No Action,1,Yes,No,109083.84,No
CUST_10376,2023-01-07,January,Q1,Billing issue has not been resolved for 2 months. No one from team is responding.,5,1,0,8,Passive,Returns & Refunds,Washing Machine,Audio & Video,None,Chennai,Website,Agent_Pooja,Resolved,99,No,First Time,123380.02,No
CUST_10377,2023-06-08,June,Q2,Top quality product and excellent service. Team went above and beyond. Thank you.,4,1,0,3,Detractor,Product Quality,Mobile Phone,Mobile & Accessories,None,Ahmedabad,Live Chat,Agent_Amit,Pending,34,Yes,First Time,55378.89,No
CUST_10378,2024-08-07,August,Q3,Delivery was on time but packaging could be better. Product works as expected.,5,1,0,9,Promoter,Returns & Refunds,Headphones,Mobile & Accessories,None,Delhi,Mobile App,Agent_Pooja,Closed - No Action,23,Yes,First Time,73497.32,No
CUST_10379,2024-01-26,January,Q1,Top quality product and excellent service. Team went above and beyond. Thank you.,1,0,1,10,Promoter,Product Quality,Mobile Phone,Computing,Late delivery,Hyderabad,Live Chat,Agent_Vikram,Closed - No Action,112,Yes,First Time,115673.31,No
CUST_10380,2023-02-12,February,Q1,Fraudulent company. Charged twice for same order. Support team is completely useless.,1,0,1,9,Promoter,Customer Support,Air Conditioner,Audio & Video,Defective product,Hyderabad,In Store Visit,Agent_Sneha,Pending,87,No,No,109871.0,No
CUST_10381,2024-03-18,March,Q1,Average quality product. Setup was straightforward. Neither impressed nor disappointed.,4,1,0,4,Detractor,Sales,Washing Machine,Electronics,None,Bangalore,Phone Call,Agent_Pooja,Resolved,61,No,Yes,85930.37,No
CUST_10382,2024-12-15,December,Q4,Pathetic quality and even worse customer support. No resolution after 5 escalations.,4,1,0,3,Detractor,Customer Support,Television,Electronics,None,Ahmedabad,In Store Visit,Agent_Sneha,Closed - No Action,51,Yes,Yes,98011.14,No
CUST_10383,2023-11-28,November,Q4,Pathetic quality and even worse customer support. No resolution after 5 escalations.,3,0,0,4,Detractor,Delivery & Shipping,Tablet,Home Appliances,No response,Delhi,Mobile App,Agent_Vikram,Closed - No Action,45,Yes,No,28978.22,No
CUST_10384,2024-03-28,March,Q1,Very bad experience. Total disaster from ordering to delivery. Never again.,5,1,0,1,Detractor,Customer Support,Tablet,Electronics,None,Ahmedabad,Email,Agent_Sneha,Pending,88,Yes,First Time,56386.21,No
CUST_10385,2023-06-01,June,Q2,Very bad experience. Total disaster from ordering to delivery. Never again.,3,0,0,3,Detractor,Product Quality,Washing Machine,Audio & Video,Installation issue,Hyderabad,Mobile App,Agent_Priya,Escalated to Manager,61,Yes,Yes,3900.84,Yes
CUST_10386,2024-07-15,July,Q3,Very rude customer service agent. Did not listen to my problem. Will never buy again.,4,1,0,4,Detractor,Customer Support,Smart Watch,Home Appliances,None,Mumbai,Social Media,Agent_Divya,Replacement Sent,68,Yes,Yes,7000.56,No
CUST_10387,2023-10-05,October,Q4,Very bad experience. Total disaster from ordering to delivery. Never again.,5,1,0,1,Detractor,After Sales Service,Laptop,Electronics,None,Mumbai,Email,Agent_Vikram,Replacement Sent,35,No,First Time,99615.75,No
CUST_10388,2024-01-31,January,Q1,Poor quality product does not match description at all. Return process very difficult.,3,0,0,8,Passive,Sales,Refrigerator,Electronics,None,Delhi,Live Chat,Agent_Neha,Refund Processed,12,No,First Time,28369.4,No
CUST_10389,2023-11-09,November,Q4,Fraudulent company. Charged twice for same order. Support team is completely useless.,1,0,1,3,Detractor,After Sales Service,Air Conditioner,Audio & Video,No response,Pune,Mobile App,Agent_Amit,Resolved,88,No,First Time,53111.01,No
CUST_10390,2024-10-02,October,Q4,Outstanding customer service! Agent resolved my issue within minutes. Will buy again.,3,0,0,1,Detractor,Sales,Washing Machine,Computing,Wrong item sent,Mumbai,In Store Visit,Agent_Raj,Pending,44,Yes,First Time,134627.71,No
CUST_10391,2024-09-19,September,Q3,Extremely poor after sales service. Technician visited twice still could not fix issue.,4,1,0,8,Passive,Sales,Refrigerator,Home Appliances,None,Chennai,In Store Visit,Agent_Amit,Closed - No Action,40,No,No,136505.44,No
CUST_10392,2024-08-17,August,Q3,Customer service was responsive but took 3 days to resolve a simple query.,2,0,1,5,Detractor,Returns & Refunds,Camera,Electronics,Product not as described,Bangalore,Live Chat,Agent_Arjun,Pending,117,Yes,Yes,146378.65,No
CUST_10393,2023-05-02,May,Q2,Product is fine but shipping took longer than expected. Overall average experience.,4,1,0,7,Passive,Technical Support,Television,Mobile & Accessories,None,Bangalore,Mobile App,Agent_Rahul,Escalated to Manager,113,No,No,145947.96,Yes
CUST_10394,2023-04-20,April,Q2,"Fantastic experience from start to finish. Order placed easily, delivered on time.",2,0,1,3,Detractor,Customer Support,Television,Electronics,Rude staff,Mumbai,Website,Agent_Divya,Refund Processed,78,Yes,Yes,85272.94,No
CUST_10395,2024-05-03,May,Q2,Outstanding quality product and excellent after sales support. Highly recommended.,4,1,0,0,Detractor,After Sales Service,Television,Computing,None,Hyderabad,Phone Call,Agent_Vikram,Closed - No Action,61,Yes,Yes,21058.15,No
CUST_10396,2023-10-04,October,Q4,Absolutely love this product! Works perfectly and delivery was super fast. Very satisfied.,5,1,0,5,Detractor,Returns & Refunds,Headphones,Computing,None,Chennai,Website,Agent_Sneha,Resolved,23,No,No,139101.93,No
CUST_10397,2024-02-19,February,Q1,Pathetic quality and even worse customer support. No resolution after 5 escalations.,5,1,0,8,Passive,Sales,Laptop,Electronics,None,Hyderabad,Social Media,Agent_Divya,Replacement Sent,74,Yes,First Time,89273.97,No
CUST_10398,2023-09-09,September,Q3,Product is okay for the price. Nothing exceptional but gets the job done.,4,1,0,4,Detractor,Sales,Camera,Computing,None,Mumbai,In Store Visit,Agent_Vikram,Refund Processed,98,Yes,Yes,94781.96,No
CUST_10399,2023-10-20,October,Q4,Billing issue has not been resolved for 2 months. No one from team is responding.,4,1,0,10,Promoter,Customer Support,Smart Watch,Computing,None,Pune,Live Chat,Agent_Divya,Resolved,89,No,Yes,77786.96,No
CUST_10400,2023-04-26,April,Q2,Wonderful experience shopping here. Easy return policy and very helpful support.,1,0,1,7,Passive,Customer Support,Television,Electronics,Defective product,Pune,Social Media,Agent_Pooja,Closed - No Action,23,Yes,First Time,68325.27,No
CUST_10401,2024-10-26,October,Q4,Outstanding quality product and excellent after sales support. Highly recommended.,3,0,0,6,Detractor,Delivery & Shipping,Television,Audio & Video,No response,Delhi,Email,Agent_Neha,Replacement Sent,11,Yes,No,78810.69,No
CUST_10402,2023-06-24,June,Q2,Excellent customer support and fast resolution. Very happy with the service provided.,4,1,0,4,Detractor,Customer Support,Air Conditioner,Computing,None,Bangalore,Website,Agent_Amit,Pending,99,No,No,106951.1,No
CUST_10403,2023-05-01,May,Q2,Product is decent but a bit overpriced compared to competitors. Would consider again.,3,0,0,9,Promoter,Returns & Refunds,Television,Computing,Installation issue,Mumbai,In Store Visit,Agent_Raj,Resolved,64,Yes,First Time,128383.95,No
CUST_10404,2024-11-06,November,Q4,Worst delivery experience. Package left outside in rain. Product damaged. No accountability.,3,0,0,0,Detractor,After Sales Service,Smart Watch,Home Appliances,Defective product,Pune,Social Media,Agent_Priya,Refund Processed,32,Yes,No,132384.1,No
CUST_10405,2023-12-24,December,Q4,Poor quality product does not match description at all. Return process very difficult.,2,0,1,6,Detractor,Customer Support,Laptop,Home Appliances,Rude staff,Mumbai,Mobile App,Agent_Divya,Refund Processed,43,Yes,Yes,138097.51,No
CUST_10406,2024-09-17,September,Q3,Product quality is top notch. Been using for a month now. Works perfectly. Recommended.,2,0,1,6,Detractor,Customer Support,Tablet,Electronics,Defective product,Ahmedabad,Mobile App,Agent_Divya,Escalated to Manager,12,No,No,115392.54,Yes
CUST_10407,2023-03-08,March,Q1,Product overheats dangerously. Reported multiple times but no action taken yet.,5,1,0,9,Promoter,After Sales Service,Washing Machine,Electronics,None,Bangalore,Email,Agent_Raj,Escalated to Manager,68,Yes,Yes,62356.81,Yes
CUST_10408,2024-10-06,October,Q4,Product is fine but shipping took longer than expected. Overall average experience.,1,0,1,8,Passive,Delivery & Shipping,Camera,Audio & Video,Rude staff,Ahmedabad,Mobile App,Agent_Divya,Replacement Sent,55,No,No,91522.27,No
CUST_10409,2023-05-13,May,Q2,Received a used product in place of new one. Customer care keeps putting me on hold.,5,1,0,1,Detractor,After Sales Service,Tablet,Electronics,None,Ahmedabad,Social Media,Agent_Amit,Refund Processed,30,Yes,Yes,106433.77,No
CUST_10410,2023-08-01,August,Q3,Terrible quality product. Nothing like what was shown in the picture. Waste of money.,4,1,0,10,Promoter,Sales,Tablet,Home Appliances,None,Pune,Email,Agent_Pooja,Escalated to Manager,72,Yes,Yes,121003.51,Yes
CUST_10411,2023-03-11,March,Q1,Very rude customer service agent. Did not listen to my problem. Will never buy again.,5,1,0,2,Detractor,Payment & Billing,Washing Machine,Home Appliances,None,Hyderabad,Website,Agent_Rahul,Resolved,88,Yes,No,50325.79,No
CUST_10412,2024-11-19,November,Q4,"Best customer experience online. Fast delivery, great product, excellent support.",3,0,0,7,Passive,After Sales Service,Smart Watch,Computing,Wrong item sent,Mumbai,Mobile App,Agent_Amit,Closed - No Action,81,No,First Time,69362.38,No
CUST_10413,2024-06-17,June,Q2,Outstanding customer service! Agent resolved my issue within minutes. Will buy again.,5,1,0,2,Detractor,Technical Support,Washing Machine,Mobile & Accessories,None,Mumbai,Phone Call,Agent_Divya,Replacement Sent,43,Yes,No,120030.53,No
CUST_10414,2024-01-20,January,Q1,"Best customer experience online. Fast delivery, great product, excellent support.",5,1,0,0,Detractor,Customer Support,Camera,Mobile & Accessories,None,Pune,Phone Call,Agent_Divya,Resolved,111,No,No,117460.42,No
CUST_10415,2023-09-01,September,Q3,Product is defective and return process is a nightmare. Waiting 3 weeks for refund.,4,1,0,1,Detractor,After Sales Service,Air Conditioner,Computing,None,Kolkata,Phone Call,Agent_Arjun,Escalated to Manager,23,Yes,Yes,17278.58,Yes
CUST_10416,2024-05-27,May,Q2,Excellent build quality and performance. Setup was easy. Works flawlessly.,4,1,0,3,Detractor,Returns & Refunds,Television,Electronics,None,Hyderabad,Social Media,Agent_Arjun,Escalated to Manager,100,Yes,Yes,49437.02,Yes
CUST_10417,2024-06-18,June,Q2,Product broke within first week. Clearly poor quality control. Do not buy.,4,1,0,8,Passive,Product Quality,Mobile Phone,Mobile & Accessories,None,Kolkata,Email,Agent_Divya,Resolved,43,Yes,Yes,70297.95,No
CUST_10418,2023-11-16,November,Q4,Defective product received and no response from support team. Extremely frustrated.,1,0,1,4,Detractor,Technical Support,Refrigerator,Home Appliances,None,Chennai,Phone Call,Agent_Raj,Escalated to Manager,41,Yes,First Time,116031.67,Yes
CUST_10419,2023-01-16,January,Q1,Terrible quality product. Nothing like what was shown in the picture. Waste of money.,2,0,1,9,Promoter,Delivery & Shipping,Tablet,Home Appliances,No response,Chennai,In Store Visit,Agent_Pooja,Refund Processed,35,No,First Time,21662.75,No
CUST_10420,2024-09-19,September,Q3,Billing issue has not been resolved for 2 months. No one from team is responding.,2,0,1,6,Detractor,After Sales Service,Air Conditioner,Home Appliances,Defective product,Mumbai,Phone Call,Agent_Rahul,Closed - No Action,14,No,Yes,57848.15,No
CUST_10421,2024-10-06,October,Q4,Worst delivery experience. Package left outside in rain. Product damaged. No accountability.,5,1,0,7,Passive,Technical Support,Smart Watch,Audio & Video,None,Kolkata,Live Chat,Agent_Sneha,Replacement Sent,98,Yes,First Time,100795.1,No
CUST_10422,2024-04-24,April,Q2,Outstanding quality product and excellent after sales support. Highly recommended.,2,0,1,5,Detractor,After Sales Service,Mobile Phone,Computing,Billing error,Kolkata,Mobile App,Agent_Neha,Closed - No Action,29,No,First Time,21986.39,No
CUST_10423,2023-12-05,December,Q4,Perfect condition arrived on time. Very pleased with the purchase and service.,2,0,1,5,Detractor,After Sales Service,Air Conditioner,Audio & Video,Late delivery,Ahmedabad,Email,Agent_Priya,Closed - No Action,45,No,Yes,72058.49,No
CUST_10424,2023-04-16,April,Q2,Wonderful experience shopping here. Easy return policy and very helpful support.,4,1,0,3,Detractor,Delivery & Shipping,Headphones,Audio & Video,None,Hyderabad,In Store Visit,Agent_Priya,Escalated to Manager,69,No,First Time,69415.74,Yes
CUST_10425,2024-05-08,May,Q2,Completely dissatisfied. Delivery was delayed by two weeks. Poor communication.,3,0,0,2,Detractor,Delivery & Shipping,Headphones,Electronics,Product not as described,Hyderabad,Phone Call,Agent_Divya,Closed - No Action,73,Yes,First Time,118205.35,No
CUST_10426,2024-08-10,August,Q3,Product broke within first week. Clearly poor quality control. Do not buy.,5,1,0,1,Detractor,Delivery & Shipping,Smart Watch,Audio & Video,None,Ahmedabad,Live Chat,Agent_Arjun,Resolved,106,No,No,67059.83,No
CUST_10427,2024-01-24,January,Q1,Product is acceptable for everyday use. Not best quality but adequate for price paid.,1,0,1,8,Passive,After Sales Service,Air Conditioner,Mobile & Accessories,Defective product,Mumbai,Email,Agent_Sneha,Pending,97,No,Yes,22435.44,No
CUST_10428,2024-04-02,April,Q2,Top quality product and excellent service. Team went above and beyond. Thank you.,4,1,0,1,Detractor,Returns & Refunds,Refrigerator,Audio & Video,None,Hyderabad,Live Chat,Agent_Divya,Replacement Sent,39,No,No,137815.99,No
CUST_10429,2024-02-18,February,Q1,Wonderful experience shopping here. Easy return policy and very helpful support.,1,0,1,4,Detractor,Payment & Billing,Television,Electronics,Defective product,Mumbai,Live Chat,Agent_Arjun,Resolved,91,Yes,No,84224.52,No
CUST_10430,2024-08-27,August,Q3,Outstanding quality product and excellent after sales support. Highly recommended.,3,0,0,3,Detractor,Technical Support,Headphones,Audio & Video,None,Pune,Social Media,Agent_Vikram,Closed - No Action,28,Yes,No,99541.89,No
CUST_10431,2024-03-03,March,Q1,Really impressed with quality and packaging. Customer care was helpful and polite.,4,1,0,10,Promoter,Payment & Billing,Television,Computing,None,Bangalore,Phone Call,Agent_Rahul,Resolved,83,No,First Time,2848.32,No
